date,Gross_Capital_Formation_const_2015usd,Gross_Capital_Formation_annual_growth,Gross_Fixed_Capital_Formation_const_2015usd,Gross_Fixed_Capital_Formation_annual_growth,household_consu,Country_ISO
1972,52558551223.4029,-2.19325242472304,51143210111.9474,28.0695525519979,24736794683.3529,SWE
1971,53737142402.1141,-7.07720759458421,49081851119.6961,27.7499342501966,20880960221.6196,SWE
1970,57829883294.5771,,49378207156.4481,28.4602969372664,19204667323.9001,SWE
1969,,,48033922288.0021,29.8125371853855,17432963979.7443,SWE
1968,,,46053548190.8422,30.6952705677076,16147001218.7465,SWE
1967,,,45778889386.2748,31.8999721901909,15241512408.1996,SWE
1966,,,43474700974.895,31.8593441076913,14137549541.6178,SWE
1965,,,41562800297.8519,31.7262048965424,13014562993.9444,SWE
1964,,,39964194270.0164,31.5834206558405,11839212248.3242,SWE
1963,,,37141482179.7171,31.1617136787392,10991186771.3217,SWE
1962,,,34776662262.645,30.5460267645969,10219648328.2857,SWE
1961,,,32715573660.7953,29.8723426381392,9514398648.02059,SWE
1960,,,30292226166.2911,29.1261364286166,8833664055.38387,SWE
2021,,,,,,CHE
2020,191575890590.394,2.46970875589312,189178790882.751,25.7412089858305,383472146350.556,CHE
2019,186958558696.378,3.32295127482045,192585477925.193,25.4966606402088,378281065633.569,CHE
2018,180945817351.947,2.57885458689044,191444820923.59,25.5763942107078,380643932984.508,CHE
2017,176396800374.365,2.64981929449715,188970173992.379,25.9735330755468,370950955882.975,CHE
2016,171843264398.051,-0.871230868723615,182419265515.099,25.3979801417885,363461139105.093,CHE
2015,173353574248.944,0.672353507070383,177246750364.247,25.243446014686,366861510844.278,CHE
2014,172195809683.509,7.27961280688827,173638064390.256,25.2824689467455,381329436926.191,CHE
2013,160511214738.885,-6.98335797330333,169312302991.048,25.1165622023073,374153679569.731,CHE
2012,172561824681.67,-6.96780715623359,167873976041.303,25.2490321670195,362827067098.977,CHE
2011,185486141309.666,13.0503431543451,160919572620.074,24.6323217204334,378554656554.471,CHE
2010,164073930369.611,-3.75675079142923,157212442300.538,24.4496616725558,319257239964.233,CHE
2009,170478378191.537,2.21023329689014,152045328335.109,24.5416164951459,299450154397.574,CHE
2008,166791888338.958,5.60919581248412,163428706920.308,26.052001630652,298025352229.711,CHE
2007,157933110896.05,-3.28845111339298,162487399172.911,26.4665058072232,260159695101.633,CHE
2006,163303258725.827,4.160186562577,154412938692.559,26.2907191906264,240096973201.468,CHE
2005,156780881558.539,12.4976262114747,147314513358.221,26.4237402463646,234725024092.515,CHE
2004,139363724229.896,-4.98880875079966,142255784704.273,26.4448014070202,229646042621.632,CHE
2003,146681377633.047,0.864038619044692,135241765621.009,25.8087276615393,207019884903.839,CHE
2002,145424850760.786,-1.85545115749797,136420828396.835,26.4538095412175,176007171179.263,CHE
2001,148174149737.197,2.4316241601031,135478232178.888,26.3593949089664,162706206447.025,CHE
2000,144656643836.475,0.961231129144593,137944039578.664,27.093520312478,158226496920.891,CHE
1999,143279397664.474,1.02167196929508,131948365273.589,26.9016719490606,172239732392.491,CHE
1998,141830356666.461,9.82545723619492,128504663797.301,26.5540424748846,174424525451.786,CHE
1997,129141603627.868,-4.21077542442949,119051285250.499,25.4831104951237,170267663474.127,CHE
1996,134818508240.439,-0.692355451228394,114538582360.672,25.4699431378965,194500923139.159,CHE
1995,135758439194.706,2.96831609097994,115982072544.424,26.5962481526768,198767950951.374,CHE
1994,131844866798.399,4.9520842616636,110689963427.385,26.6619449924387,168300370695.328,CHE
1993,125623867049.354,-0.759134186495032,106477650821.106,26.4161829806945,154125718056.308,CHE
1992,126584815659.941,-4.49629005577781,110308507564.394,28.2011829630336,158487178921.917,CHE
1991,132544396164.16,-8.35283071672984,119944840616.731,31.4209492699952,149003352161.785,CHE
1990,144624648203.243,11.949161828232,122221219985.544,32.7877217874933,143490041750.648,CHE
1989,129187790101.677,7.69790354068355,116801306019.823,33.3383952602004,113934005134.788,CHE
1988,119953857832.41,2.24293518809149,111578940566.804,32.8056608598666,120448260097.041,CHE
1987,117322392605.158,0.195079296393374,103025625201.606,31.0607629636768,113728159871.245,CHE
1986,117093966519.153,14.6183547249907,98975419855.1627,30.7440429231659,90846017010.3952,CHE
1985,102159873782.958,2.8736212666967,92586749562.9517,29.9891258595287,63887973627.447,CHE
1984,99306189988.3074,-7.25621106976114,89395911471.3942,29.622163298202,63713419585.479,CHE
1983,107075838860.762,4.27611158469527,85733617848.8562,29.8664098661946,68073927397.4561,CHE
1982,102684917219.791,1.55428897927055,82828431600.2849,29.187538894973,67316430084.224,CHE
1981,101113323968.771,-7.64548748860429,86399811156.3775,30.754394631946,65601410752.4692,CHE
1980,109483901998.069,14.4007323713244,85253170040.3364,30.4516600137159,71878284895.8644,CHE
1979,95702098866.5558,14.3544665517153,77559629252.9714,,67535584892.0431,CHE
1978,83688990690.4299,7.22459076891617,73798689701.5927,,59407723154.3624,CHE
1977,78050184281.6927,0.905592077626949,69553977256.4012,,42973108799.6672,CHE
1976,77349711422.9789,-5.19424782658466,68445982983.2671,,39650773323.7318,CHE
1975,81587572114.2885,-28.1683621008051,76482846100.7579,,37157501646.4572,CHE
1974,113581667494.182,2.65906909741098,88499126616.0711,,31102156546.8399,CHE
1973,110639681903.22,2.68161862759695,92431727852.0573,,26748029259.3529,CHE
1972,107750231620.798,0.440744051882319,89825598735.6488,,19781664441.128,CHE
1971,107277412804.847,4.73585269645132,85565281249.5417,,16107180870.3645,CHE
1970,102426638102.391,,77887346542.1815,,13590456437.2284,CHE
1969,,,,,,CHE
1968,,,,,,CHE
1967,,,,,,CHE
1966,,,,,,CHE
1965,,,,,,CHE
1964,,,,,,CHE
1963,,,,,,CHE
1962,,,,,,CHE
1961,,,,,,CHE
1960,,,,,,CHE
2021,,,,,,SYR
2020,,,,,,SYR
2019,,,2455145451.16285,6.99807414418869,21389038666.6417,SYR
2018,,,2181713953.9933,7.06702364866489,21015609135.5199,SYR
2017,,,1548186125.70242,6.27348461986548,17734267041.3565,SYR
2016,,,1250561842.83889,9.06850600653635,13640369483.0479,SYR
2015,,,1392481466.93592,8.44333844018857,17231459945.185,SYR
2014,,,716908413.078705,8.23628950359433,23866824917.1494,SYR
2013,,,1107867731.29748,14.4562799501146,19445892659.9259,SYR
2012,,,1050097809.07199,12.7880398381139,39634257830.9638,SYR
2011,,,2153983939.5122,21.6309427187093,49871394979.7498,SYR
2010,,,1905639351.57382,20.4589000524604,166393585746.102,SYR
2009,,,1677920020.84216,17.9157021547543,161540400890.869,SYR
2008,,,1505033828.72496,16.6958734671536,155235367483.296,SYR
2007,,,1598847122.1151,20.3943116667442,119736837416.481,SYR
2006,,,1743257808.52686,21.5198180727107,97464587973.2739,SYR
2005,,,1627616306.18164,23.0170109888359,82286681514.4766,SYR
2004,,,1444485257.39057,21.6672152537195,67636703786.1915,SYR
2003,,,1309941034.37972,23.2442376063968,57870556792.8731,SYR
2002,,,1006119474.49677,20.3212138681126,53918930957.6837,SYR
2001,,,1006119474.49677,20.3448020960813,52716258351.8931,SYR
2000,,,881554668.102641,17.2549227689325,51085968819.5991,SYR
1999,,,902456660.68809,18.7654134089943,51302093541.2027,SYR
1998,,,926583467.584884,20.5512344960554,48318396436.5256,SYR
1997,,,897661796.676999,20.8517253265627,45916347438.7528,SYR
1996,,,945141680.942297,23.6048849472467,43628329621.3808,SYR
1995,,,947937273.033569,27.234817636499,33687572383.0735,SYR
1994,,,948095407.535702,29.9588422073855,31079287305.1225,SYR
1993,,,785493605.717907,25.9733417118826,27082227171.4922,SYR
1992,,,774418542.907838,23.173586631865,24427171492.2049,SYR
1991,,,584205327.485543,17.9712675405374,20657728285.078,SYR
1990,,,563467117.063017,16.5450493425956,16426636971.0468,SYR
1989,,,503551083.737152,16.1844398062157,12625122494.4321,SYR
1988,,,553894332.023208,13.9706633270088,13602048997.7728,SYR
1987,,,576840777.814799,18.1838824855926,25094522292.9936,SYR
1986,,,856270090.743804,22.4580468914173,17076687898.0892,SYR
1985,,,966518077.034144,24.0504656052869,13900636942.6752,SYR
1984,,,921715183.983518,23.9998938175254,12459617834.3949,SYR
1983,,,911515508.595969,23.8883355391521,12602292993.6306,SYR
1982,,,861149669.666751,24.0056405186951,11401019108.2803,SYR
1981,,,837728820.368763,23.5447040758928,12237197452.2293,SYR
1980,,,821056925.71536,28.0183343085625,8626242038.21656,SYR
1979,,,673602150.137548,26.6408374813979,6813248407.64331,SYR
1978,,,662877242.296486,27.8335237271913,5658598726.11465,SYR
