"rowname","Estimate","Std. Error","t value","Pr(>|t|)","model","sector_industry","number_of_observations","r2","log_t_index"
"norm_log_t_index",8.90271861033522,0.0168248684722693,529.140458067097,0,"model_pesaran","Manufacturing",30356,"0.886707996882856",TRUE
"iso_hhi.y",-0.563678295753523,0.0105243763917405,-53.5593060122683,0,"model_pesaran","Manufacturing",30356,"0.886707996882856",TRUE
"(Intercept)",-4.38660290897682,0.0201445298017153,-217.756530043372,0,"TSFE_all","Manufacturing",30454,"0.939674968258441",TRUE
"norm_log_t_index",9.90551806717467,0.0309196659711157,320.363036147548,0,"TSFE_all","Manufacturing",30454,"0.939674968258441",TRUE
"iso_hhi.y",-1.01254923237462,0.0173244744917844,-58.4461729476867,0,"TSFE_all","Manufacturing",30454,"0.939674968258441",TRUE
"(Intercept)",-4.16906111453426,0.0226748681762958,-183.862639558477,0,"TSFE","Manufacturing",30356,"0.927438543226069",TRUE
"norm_log_t_index",9.64173666473626,0.0348399608513626,276.74361363007,0,"TSFE","Manufacturing",30356,"0.927438543226069",TRUE
"iso_hhi.y",-0.989898375025376,0.0176742561234016,-56.0079229424939,0,"TSFE","Manufacturing",30356,"0.927438543226069",TRUE
"log(distance)",-0.725691587449292,0.0505436084271651,-14.357732066064,0.000000000000000000000000000000000000000000000139700238665206,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.995764283598603",TRUE
"contiguity",0.342437887746733,0.0786400784037663,4.35449575709391,0.0000133848291976678,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.995764283598603",TRUE
"colony_of_destination_ever | colony_of_origin_ever",0.0381472109387007,0.0932880362667848,0.40891857589978,0.68260255448718,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.995764283598603",TRUE
"agree_eia",0.403660946631967,0.0776093469074352,5.20118984010282,0.000000199413634978359,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.995764283598603",TRUE
"member_eu_joint",-0.241145758570469,0.0946247056022385,-2.54844395061203,0.0108257759581725,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.995764283598603",TRUE
"member_wto_joint",0.0321809739654646,0.0685023436719233,0.469779167258688,0.638516470750988,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.995764283598603",TRUE
"cl",0.535403774621564,0.143059604001838,3.74252241474599,0.000182547423321448,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.995764283598603",TRUE
"norm_log_t_index",10.0231397216745,0.225800988270035,44.3892641855397,0,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.995764283598603",TRUE
"iso_hhi.y",-0.77403493388164,0.113295194993302,-6.8320190801331,0.00000000000854468981388047,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.995764283598603",TRUE
"smcntry",6.22766285506525,1.67316390657706,0,0,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.995764283598603",TRUE
"log(distance)",-0.728761909666722,0.0507152512037808,-14.3696795809698,0.000000000000000000000000000000000000000000000117881044301541,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.834145299166906",TRUE
"contiguity",0.335158422484886,0.079026717226354,4.2410773754514,0.0000223167883172133,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.834145299166906",TRUE
"colony_of_destination_ever | colony_of_origin_ever",0.0394704720314786,0.0931438714192831,0.423758122032571,0.671745500028654,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.834145299166906",TRUE
"agree_eia",0.407851814525743,0.0784654921450199,5.19784944153478,0.000000203031040232611,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.834145299166906",TRUE
"member_eu_joint",-0.237184298933705,0.0958980500251874,-2.47329636912752,0.0133932366650731,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.834145299166906",TRUE
"member_wto_joint",0.0281214444370854,0.0688346609013076,0.408536107665364,0.682883273125304,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.834145299166906",TRUE
"cl",0.531090410152021,0.143389088377699,3.70384117899603,0.000212770012013284,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.834145299166906",TRUE
"norm_log_t_index",10.0965316385821,0.231747502521497,43.5669490662387,0,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.834145299166906",TRUE
"iso_hhi.y",-0.781823133788076,0.114469339063667,-6.8299785792703,0.00000000000866752666704177,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.834145299166906",TRUE
"log(distance)",-0.784751079116455,0.0298277519402496,-26.3094275655924,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000482945209016394,"fast_ppmlModel_all_sample","Manufacturing",695727,"0.997681095387721",FALSE
"contiguity",0.278144498038355,0.0609213725528209,4.56563085142566,0.00000499732103271187,"fast_ppmlModel_all_sample","Manufacturing",695727,"0.997681095387721",FALSE
"colony_of_destination_ever | colony_of_origin_ever",-0.0140121931086061,0.076475516272567,-0.18322456377627,0.85462291041431,"fast_ppmlModel_all_sample","Manufacturing",695727,"0.997681095387721",FALSE
"agree_eia",0.212889641642203,0.0584718536210406,3.64089093227578,0.000272097882404627,"fast_ppmlModel_all_sample","Manufacturing",695727,"0.997681095387721",FALSE
"member_eu_joint",0.143821251003976,0.091342904371245,1.57452023223876,0.115376501331441,"fast_ppmlModel_all_sample","Manufacturing",695727,"0.997681095387721",FALSE
"member_wto_joint",0.724558323738029,0.158401709846278,4.57418246584068,0.00000479763265311365,"fast_ppmlModel_all_sample","Manufacturing",695727,"0.997681095387721",FALSE
"cl",0.418981522981317,0.125953971736789,3.32646535241366,0.000880478091316645,"fast_ppmlModel_all_sample","Manufacturing",695727,"0.997681095387721",FALSE
"smcntry",9.66193169039243,1.98777557761817,0,0,"fast_ppmlModel_all_sample","Manufacturing",695727,"0.997681095387721",FALSE
"log(distance)",-0.785746880065539,0.0297138351107488,-26.4438056257942,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000150675269419302,"fast_ppmlModel_only_international","Manufacturing",694371,"0.912404077418186",FALSE
"contiguity",0.275649280472116,0.06073824669739,4.538314743352,0.00000568995644479587,"fast_ppmlModel_only_international","Manufacturing",694371,"0.912404077418186",FALSE
"colony_of_destination_ever | colony_of_origin_ever",-0.0163895181952618,0.0758502991711594,-0.216077172725162,0.828928889029811,"fast_ppmlModel_only_international","Manufacturing",694371,"0.912404077418186",FALSE
"agree_eia",0.218635159816487,0.0607703539880485,3.59772727108823,0.000321465242631557,"fast_ppmlModel_only_international","Manufacturing",694371,"0.912404077418186",FALSE
"member_eu_joint",0.136149595127105,0.0924313260393908,1.47298108726779,0.140765391476988,"fast_ppmlModel_only_international","Manufacturing",694371,"0.912404077418186",FALSE
"member_wto_joint",1.08892979993308,0.158347355966701,6.87684232733298,0.00000000000622501709922512,"fast_ppmlModel_only_international","Manufacturing",694371,"0.912404077418186",FALSE
"cl",0.412618571325027,0.125134216043081,3.29740805011293,0.000976816641427965,"fast_ppmlModel_only_international","Manufacturing",694371,"0.912404077418186",FALSE
"log(distance)",-0.796752226744075,0.0345272507567139,-23.0760402083026,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000999585276301844,"fast_ppmlModel_FEVD_all","Manufacturing",445112,"0.998118337236658",FALSE
"contiguity",0.220915140982927,0.060661205921888,3.64178617331469,0.000271242738894162,"fast_ppmlModel_FEVD_all","Manufacturing",445112,"0.998118337236658",FALSE
"colony_of_destination_ever | colony_of_origin_ever",0.0102900416140359,0.0774895422989455,0.132792649288573,0.894358325378039,"fast_ppmlModel_FEVD_all","Manufacturing",445112,"0.998118337236658",FALSE
"agree_eia",0.246318742315204,0.0578982000855172,4.25434196488638,0.0000210347537838388,"fast_ppmlModel_FEVD_all","Manufacturing",445112,"0.998118337236658",FALSE
"member_eu_joint",0.12010957036289,0.0908973800383627,1.32137549302519,0.186387027090626,"fast_ppmlModel_FEVD_all","Manufacturing",445112,"0.998118337236658",FALSE
"member_wto_joint",0.944646520681064,0.162012187854252,5.8307126963243,0.00000000557986926304345,"fast_ppmlModel_FEVD_all","Manufacturing",445112,"0.998118337236658",FALSE
"cl",0.579392205893545,0.108929060947841,5.31898651151483,0.000000105149842345896,"fast_ppmlModel_FEVD_all","Manufacturing",445112,"0.998118337236658",FALSE
"smcntry",10.1564665682728,1.55519404805566,0,0,"fast_ppmlModel_FEVD_all","Manufacturing",445112,"0.998118337236658",FALSE
"log(distance)",-0.797764337872233,0.0344229304397072,-23.1753754744833,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105430687609098,"fast_ppmlModel_FEVD","Manufacturing",444058,"0.925565479832736",FALSE
"contiguity",0.220183836770594,0.0603890442953492,3.64608911003334,0.000266747210680832,"fast_ppmlModel_FEVD","Manufacturing",444058,"0.925565479832736",FALSE
"colony_of_destination_ever | colony_of_origin_ever",0.00627206836540117,0.0768340187552233,0.0816313980059098,0.934940420124899,"fast_ppmlModel_FEVD","Manufacturing",444058,"0.925565479832736",FALSE
"agree_eia",0.255482407939679,0.0598271646221884,4.27034123300116,0.0000195821225729115,"fast_ppmlModel_FEVD","Manufacturing",444058,"0.925565479832736",FALSE
"member_eu_joint",0.107639923325742,0.0917113649972687,1.17368140065245,0.240532715276914,"fast_ppmlModel_FEVD","Manufacturing",444058,"0.925565479832736",FALSE
"member_wto_joint",1.35567099030464,0.14924656361808,9.08343185558223,0.000000000000000000111995722850473,"fast_ppmlModel_FEVD","Manufacturing",444058,"0.925565479832736",FALSE
"cl",0.566717239929723,0.108275321676335,5.2340388479639,0.000000167048704282654,"fast_ppmlModel_FEVD","Manufacturing",444058,"0.925565479832736",FALSE
"(Intercept)",-1.00176321547198,0.0207500372262372,-48.2776587121156,0,"model_step_2_all","Manufacturing",445112,"0.217757954791993",FALSE
"norm_t_index",10.4594744359083,0.223457395862164,46.807465895468,0,"model_step_2_all","Manufacturing",445112,"0.217757954791993",FALSE
"iso_hhi.y",0.967326059082246,0.0324969924514464,29.7666333439171,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105231630960607,"model_step_2_all","Manufacturing",445112,"0.217757954791993",FALSE
"(Intercept)",-0.943762383684589,0.0206206519568419,-45.7678246866221,0,"model_step_2","Manufacturing",444058,"0.21231521565669",FALSE
"norm_t_index",10.3463207709656,0.220086347481032,47.0102797805631,0,"model_step_2","Manufacturing",444058,"0.21231521565669",FALSE
"iso_hhi.y",0.945056993374116,0.032242275315591,29.3111135651499,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000506807336356532,"model_step_2","Manufacturing",444058,"0.21231521565669",FALSE
"(Intercept)",-0.995789738177762,0.0191236844810554,-52.071019011228,0,"model_pesaran_all","Manufacturing",30454,"0.226433985625583",FALSE
"norm_t_index",10.9867433868811,0.245015682474738,44.8409802830228,0,"model_pesaran_all","Manufacturing",30454,"0.226433985625583",FALSE
"iso_hhi.y",0.839240080852489,0.0311135395611637,26.9734685506511,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000358518960008921,"model_pesaran_all","Manufacturing",30454,"0.226433985625583",FALSE
"(Intercept)",-0.936029478496443,0.0190385669918703,-49.1649124062825,0,"model_pesaran","Manufacturing",30356,"0.221546073490614",FALSE
"norm_t_index",10.8720540925734,0.241855385201251,44.9527062774586,0,"model_pesaran","Manufacturing",30356,"0.221546073490614",FALSE
"iso_hhi.y",0.819661217018217,0.0308566569640424,26.5635132792699,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000162876585944149,"model_pesaran","Manufacturing",30356,"0.221546073490614",FALSE
"(Intercept)",0.421977210408963,0.0205865365969636,20.4977271636456,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000112538803228724,"TSFE_all","Manufacturing",30454,"0.848769697511453",FALSE
"norm_t_index",5.32862869548859,0.0153295859387289,347.604215585906,0,"TSFE_all","Manufacturing",30454,"0.848769697511453",FALSE
"iso_hhi.y",0.657601984529911,0.0267272493395298,24.6041774136972,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000314204968784096,"TSFE_all","Manufacturing",30454,"0.848769697511453",FALSE
"(Intercept)",0.475346653423134,0.0197702788479459,24.0434976703691,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000203634803697894,"TSFE","Manufacturing",30356,"0.843583217848021",FALSE
"norm_t_index",5.28532229634714,0.0151251863981612,349.438490026786,0,"TSFE","Manufacturing",30356,"0.843583217848021",FALSE
"iso_hhi.y",0.634363623258913,0.0257908141449601,24.5964946935526,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000382560262062245,"TSFE","Manufacturing",30356,"0.843583217848021",FALSE
"log(distance)",-0.904044559323061,0.0895409741719183,-10.0964342602226,0.00000000000000000000000629767526221667,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.990112911056904",FALSE
"contiguity",0.487176966316805,0.167026907097173,2.91675739426447,0.00353972519068179,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.990112911056904",FALSE
"colony_of_destination_ever | colony_of_origin_ever",0.105266013714601,0.171664534857287,0.613207694892331,0.539744015205803,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.990112911056904",FALSE
"agree_eia",0.458964216974857,0.131942540891393,3.47851582873978,0.000504967042154525,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.990112911056904",FALSE
"member_eu_joint",0.379351051468953,0.136734459864545,2.77436318426792,0.00553466552761634,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.990112911056904",FALSE
"member_wto_joint",1.23156238257796,0.11333799307393,10.8662801340996,0.0000000000000000000000000018939791282282,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.990112911056904",FALSE
"cl",0.491508808792377,0.270162719596907,1.81930656282157,0.0688753839511617,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.990112911056904",FALSE
"norm_t_index",5.52901137540115,0.125851660832933,43.9327644848555,0,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.990112911056904",FALSE
"iso_hhi.y",0.267567671972179,0.137509330462152,1.94581466634239,0.0516870323694362,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.990112911056904",FALSE
"smcntry",10.6472008458367,1.76718003871211,0,0,"fast_ppmlModel_wo_importer_all","Manufacturing",445112,"0.990112911056904",FALSE
"log(distance)",-0.91763525291889,0.0888701274984012,-10.3255759696688,0.000000000000000000000000599020893396682,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.653309015037479",FALSE
"contiguity",0.485277586990564,0.165841484982304,2.92615316995229,0.00343459502937122,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.653309015037479",FALSE
"colony_of_destination_ever | colony_of_origin_ever",0.112421644389449,0.170763705271915,0.658346246413632,0.510321118054516,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.653309015037479",FALSE
"agree_eia",0.455602054112736,0.133619601808663,3.40969474497565,0.000651279567849673,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.653309015037479",FALSE
"member_eu_joint",0.35994849562888,0.139141870164932,2.58691718892534,0.009688914560426,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.653309015037479",FALSE
"member_wto_joint",1.22522111515676,0.113188424438446,10.8246149836909,0.00000000000000000000000000298279786272714,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.653309015037479",FALSE
"cl",0.472214409323331,0.271164454980596,1.74143181619111,0.0816189738586726,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.653309015037479",FALSE
"norm_t_index",5.65554132614891,0.122904717533234,46.0156570037242,0,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.653309015037479",FALSE
"iso_hhi.y",0.260590891262243,0.137872796691698,1.89008199960547,0.0587573841486361,"fast_ppmlModel_wo_importer","Manufacturing",444058,"0.653309015037479",FALSE
"log(distance)",-0.730187970410843,0.0414641466073275,-17.6101048774945,0.000000000000000000000000000000000000000000000000000000000000000000325384863028742,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",TRUE
"contiguity",0.102959356425443,0.0855129158888085,1.20402111605362,0.228643706390723,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",TRUE
"colony_of_destination_ever | colony_of_origin_ever",0.0165377918370216,0.121080231427426,0.136585399962126,0.891364527245621,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",TRUE
"agree_eia",0.434643106876623,0.0801204792856942,5.42486903163384,0.0000000609881737702597,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",TRUE
"member_eu_joint",-0.504667678770161,0.147399095913944,-3.42381800675902,0.000622902607224535,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",TRUE
"member_wto_joint",0.247957062270767,0.363629266663385,0.681895229572659,0.495339720562476,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",TRUE
"cl",0.556762626496313,0.20073250808192,2.77365451075366,0.00556552011949539,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",TRUE
"smcntry",5.33061033056051,3.63778341573053,0,0,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",TRUE
"log(distance)",-0.735753971240604,0.0422017360810599,-17.4342109961398,0.00000000000000000000000000000000000000000000000000000000000000000635551647010168,"fast_ppmlModel_only_international","Services",72337,"0.873036688223996",TRUE
"contiguity",0.105328352400088,0.0854727704682582,1.23230301092444,0.217900253936939,"fast_ppmlModel_only_international","Services",72337,"0.873036688223996",TRUE
"colony_of_destination_ever | colony_of_origin_ever",0.0327222494374774,0.120856339930206,0.270753271664311,0.786593210846284,"fast_ppmlModel_only_international","Services",72337,"0.873036688223996",TRUE
"agree_eia",0.45673879131091,0.0834080823644822,5.47595362899032,0.0000000458835676339674,"fast_ppmlModel_only_international","Services",72337,"0.873036688223996",TRUE
"member_eu_joint",-0.567867187339781,0.15966142783434,-3.55669616038373,0.000379412342534765,"fast_ppmlModel_only_international","Services",72337,"0.873036688223996",TRUE
"member_wto_joint",0.133026041908104,0.406059718925279,0.327602162214429,0.743227716220886,"fast_ppmlModel_only_international","Services",72337,"0.873036688223996",TRUE
"cl",0.549084591815429,0.200426712161607,2.73957790303267,0.00617604552226421,"fast_ppmlModel_only_international","Services",72337,"0.873036688223996",TRUE
"log(distance)",-0.72771163296616,0.0437088475612214,-16.649069320505,0.00000000000000000000000000000000000000000000000000000000000237457940185142,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",TRUE
"contiguity",0.0834878642518033,0.0858133134507962,0.972901067381273,0.330657621948031,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",TRUE
"colony_of_destination_ever | colony_of_origin_ever",-0.0526406119390971,0.124053404666234,-0.424338308817293,0.671340497068252,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",TRUE
"agree_eia",0.308973751104154,0.0697392943799284,4.43041120291403,0.00000964111821278825,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",TRUE
"member_eu_joint",-0.374891678319472,0.138424161177625,-2.70828210285062,0.00679022850448667,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",TRUE
"member_wto_joint",0.427482806026731,0.451503520673936,0.946798389054974,0.343795135807908,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",TRUE
"cl",0.608276905446762,0.204481159804427,2.97473325184843,0.00294886632319296,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",TRUE
"smcntry",5.16939108337704,3.75828182074829,0,0,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",TRUE
"log(distance)",-0.731713046587071,0.044185285318777,-16.5601068615511,0.0000000000000000000000000000000000000000000000000000000000102107805772448,"fast_ppmlModel_FEVD","Services",62174,"0.881303215940129",TRUE
"contiguity",0.0869332460103475,0.0859405886817102,1.0115505065053,0.311811304627208,"fast_ppmlModel_FEVD","Services",62174,"0.881303215940129",TRUE
"colony_of_destination_ever | colony_of_origin_ever",-0.0344793743869708,0.124782447927065,-0.27631589987018,0.782319043607699,"fast_ppmlModel_FEVD","Services",62174,"0.881303215940129",TRUE
"agree_eia",0.329669680977507,0.0791301436310552,4.16617063801368,0.0000315987857683083,"fast_ppmlModel_FEVD","Services",62174,"0.881303215940129",TRUE
"member_eu_joint",-0.425913719261597,0.150982718732301,-2.82094350159875,0.00481074483327093,"fast_ppmlModel_FEVD","Services",62174,"0.881303215940129",TRUE
"member_wto_joint",0.325139205382458,0.525845571393912,0.618316903422004,0.536399997921024,"fast_ppmlModel_FEVD","Services",62174,"0.881303215940129",TRUE
"cl",0.603321583221614,0.204016011894691,2.95722662951101,0.00312149863556822,"fast_ppmlModel_FEVD","Services",62174,"0.881303215940129",TRUE
"(Intercept)",-4.51186885051293,0.0944783415165324,-47.7555890386096,0,"model_step_2_all","Services",63936,"0.363565974459611",TRUE
"norm_log_t_index",11.7400162419811,0.114094803064295,102.897028845086,0,"model_step_2_all","Services",63936,"0.363565974459611",TRUE
"iso_hhi.y",0.555868812143782,0.0742952315739911,7.48189083427499,0.0000000000000884552618668676,"model_step_2_all","Services",63936,"0.363565974459611",TRUE
"(Intercept)",-5.95849578250986,0.0964676111147091,-61.7668014544762,0,"model_step_2","Services",62740,"0.44140685213919",TRUE
"norm_log_t_index",12.9423696042987,0.11786905086679,109.802950894426,0,"model_step_2","Services",62740,"0.44140685213919",TRUE
"iso_hhi.y",0.31461006751697,0.0773427083217749,4.06774050642335,0.0000483423516770694,"model_step_2","Services",62740,"0.44140685213919",TRUE
"(Intercept)",-5.05981265451851,0.10691718134602,-47.324598262119,0,"model_pesaran_all","Services",4428,"0.755638255906046",TRUE
"norm_log_t_index",12.3515825734038,0.140442179575522,87.9478131907074,0,"model_pesaran_all","Services",4428,"0.755638255906046",TRUE
"iso_hhi.y",0.752772584516865,0.0831377425373521,9.05452279003919,0.000000000000000000209554951338399,"model_pesaran_all","Services",4428,"0.755638255906046",TRUE
"(Intercept)",-5.56922212271311,0.102633866867069,-54.2630058938181,0,"model_pesaran","Services",4359,"0.740623813775995",TRUE
"norm_log_t_index",11.9806232297596,0.134877634125855,88.8258702594118,0,"model_pesaran","Services",4359,"0.740623813775995",TRUE
"iso_hhi.y",0.604966414033989,0.084529500825066,7.15686722539588,0.000000000000978442434780686,"model_pesaran","Services",4359,"0.740623813775995",TRUE
"(Intercept)",-3.46565860901954,0.0434205846502241,-79.8160282026892,0,"TSFE_all","Services",4428,"0.971794518364073",TRUE
"norm_log_t_index",11.0790061748261,0.0537256075287798,206.214628078263,0,"TSFE_all","Services",4428,"0.971794518364073",TRUE
"iso_hhi.y",-0.0175879837509854,0.0358041200278126,-0.491227929560146,0.623292150454255,"TSFE_all","Services",4428,"0.971794518364073",TRUE
"(Intercept)",-4.20468299353399,0.0951451056407773,-44.1923204059373,0,"TSFE","Services",4359,"0.822487789009318",TRUE
"norm_log_t_index",11.0722919012579,0.144082338207987,76.8469754098158,0,"TSFE","Services",4359,"0.822487789009318",TRUE
"iso_hhi.y",-0.0917276234915079,0.0556019766292625,-1.64971875196309,0.0990795437261228,"TSFE","Services",4359,"0.822487789009318",TRUE
"log(distance)",-0.77216771530776,0.042118277298568,-18.3333166699582,0.00000000000000000000000000000000000000000000000000000000000000000000000251392025357673,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999789170048222",TRUE
"contiguity",0.028723345332451,0.111104807877534,0.258524773870376,0.796014400779186,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999789170048222",TRUE
"colony_of_destination_ever | colony_of_origin_ever",0.0475486919167004,0.177667655196985,0.267627170876892,0.788999249223952,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999789170048222",TRUE
"agree_eia",-0.151553634256358,0.139136567623884,-1.08924373257532,0.276107930493622,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999789170048222",TRUE
"member_eu_joint",0.197825844772098,0.139201768176403,1.42114462598926,0.15534779350395,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999789170048222",TRUE
"member_wto_joint",0.256511263237264,0.143781404129331,1.78403643218377,0.074488784981709,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999789170048222",TRUE
"cl",0.793749211922599,0.371913176123187,2.13423256523638,0.0328805903703469,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999789170048222",TRUE
"norm_log_t_index",10.4464636065734,0.365390839005523,28.5898344769819,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000123413228989513,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999789170048222",TRUE
"iso_hhi.y",-0.148947803999514,0.204354170486699,-0.728870879633984,0.466120650620078,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999789170048222",TRUE
"smcntry",9.17641217273881,2.36119258357349,0,0,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999789170048222",TRUE
"log(distance)",-0.776704374304555,0.0421130606185013,-18.443313378257,0.00000000000000000000000000000000000000000000000000000000000000000000000042392068352565,"fast_ppmlModel_wo_importer","Services",62174,"0.781448525589823",TRUE
"contiguity",0.0272737462647149,0.110447386836317,0.246938809925259,0.804967652116098,"fast_ppmlModel_wo_importer","Services",62174,"0.781448525589823",TRUE
"colony_of_destination_ever | colony_of_origin_ever",0.0394869731701393,0.179721500014865,0.219712016463657,0.826106125437486,"fast_ppmlModel_wo_importer","Services",62174,"0.781448525589823",TRUE
"agree_eia",-0.165131083589955,0.147950690203787,-1.11612242810428,0.264433598993229,"fast_ppmlModel_wo_importer","Services",62174,"0.781448525589823",TRUE
"member_eu_joint",0.188227363416636,0.147794847225053,1.27357189340989,0.202885672258836,"fast_ppmlModel_wo_importer","Services",62174,"0.781448525589823",TRUE
"member_wto_joint",0.306091279182006,0.143588439590198,2.13172648198971,0.033087230987423,"fast_ppmlModel_wo_importer","Services",62174,"0.781448525589823",TRUE
"cl",0.77809310179718,0.374725136371638,2.07643690340937,0.0379142483135231,"fast_ppmlModel_wo_importer","Services",62174,"0.781448525589823",TRUE
"norm_log_t_index",10.5659631645084,0.366754373235109,28.8093719818714,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104408912478206,"fast_ppmlModel_wo_importer","Services",62174,"0.781448525589823",TRUE
"iso_hhi.y",-0.182191989694037,0.207030850465794,-0.880023384360968,0.378897003232217,"fast_ppmlModel_wo_importer","Services",62174,"0.781448525589823",TRUE
"log(distance)",-0.730187970410843,0.0414641466073275,-17.6101048774945,0.000000000000000000000000000000000000000000000000000000000000000000325384863028742,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",FALSE
"contiguity",0.102959356425443,0.0855129158888085,1.20402111605362,0.228643706390723,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",FALSE
"colony_of_destination_ever | colony_of_origin_ever",0.0165377918370216,0.121080231427426,0.136585399962126,0.891364527245621,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",FALSE
"agree_eia",0.434643106876623,0.0801204792856942,5.42486903163384,0.0000000609881737702597,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",FALSE
"member_eu_joint",-0.504667678770161,0.147399095913944,-3.42381800675902,0.000622902607224535,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",FALSE
"member_wto_joint",0.247957062270767,0.363629266663385,0.681895229572659,0.495339720562476,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",FALSE
